,gas,retention_time,peak_area,peak_height,correction_factor,file_name,sample_type,column,carrier
0,CH4,3.139,1153.8317,125.417,0.0418,data/GC_Data/Feb/15NOV22FID_TC_05.RES,p54m(4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.986,35681.9630,3466.882,4.5697,data/GC_Data/Feb/15NOV22FID_TC_05.RES,p54m(4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.545,132.9483,10.520,0.0051,data/GC_Data/Feb/15NOV22FID_TC_07.RES,p35m(12C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.137,1570.0629,187.162,0.0569,data/GC_Data/Feb/15NOV22FID_TC_07.RES,p35m(12C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.980,39487.6814,4125.150,5.0571,data/GC_Data/Feb/15NOV22FID_TC_07.RES,p35m(12C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.561,67.2542,5.678,0.0026,data/GC_Data/Feb/15NOV22FID_TC_06.RES,p83m(4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.142,268.0790,31.131,0.0097,data/GC_Data/Feb/15NOV22FID_TC_06.RES,p83m(4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.990,38074.1736,3902.792,4.8761,data/GC_Data/Feb/15NOV22FID_TC_06.RES,p83m(4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.556,38.0221,3.312,0.0015,data/GC_Data/Feb/05NOV22FID_TC_08.RES,p83m(4C)30d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.140,263.2026,29.033,0.0095,data/GC_Data/Feb/05NOV22FID_TC_08.RES,p83m(4C)30d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.975,33055.0431,3309.378,4.2333,data/GC_Data/Feb/05NOV22FID_TC_08.RES,p83m(4C)30d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.479,135.7562,9.897,0.0052,data/GC_Data/Feb/03NOV22FID_TC_09.RES,pUS(12C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.101,30.0131,3.530,0.0011,data/GC_Data/Feb/03NOV22FID_TC_09.RES,pUS(12C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.935,37176.8744,3710.820,4.7612,data/GC_Data/Feb/03NOV22FID_TC_09.RES,pUS(12C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.587,29047.8412,4915.802,1.1116,data/GC_Data/Feb/30Sept22FID_TC_03.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CO,2.663,18511.5199,4913.427,0.7084,data/GC_Data/Feb/30Sept22FID_TC_03.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,CH4,3.152,29562.9796,4910.742,1.0711,data/GC_Data/Feb/30Sept22FID_TC_03.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
3,CH4,3.226,18571.7272,4911.270,0.6729,data/GC_Data/Feb/30Sept22FID_TC_03.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
4,C02,4.004,25623.0316,4913.352,3.2815,data/GC_Data/Feb/30Sept22FID_TC_03.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
5,C02,4.057,25146.0126,4913.375,3.2204,data/GC_Data/Feb/30Sept22FID_TC_03.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.542,25366.1116,3122.109,0.9707,data/GC_Data/Feb/31OCT22FID_TC_05.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.106,25409.0995,2990.792,0.9206,data/GC_Data/Feb/31OCT22FID_TC_05.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.953,25323.7372,2686.386,3.2432,data/GC_Data/Feb/31OCT22FID_TC_05.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.525,24.4486,1.869,0.0009,data/GC_Data/Feb/31OCT22FID_TC_11.RES,p83m(4C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.134,398.6173,46.671,0.0144,data/GC_Data/Feb/31OCT22FID_TC_11.RES,p83m(4C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.974,25047.6472,2622.143,3.2078,data/GC_Data/Feb/31OCT22FID_TC_11.RES,p83m(4C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.570,14189.9405,2064.446,0.5430,data/GC_Data/Feb/28OCT22FID_TC_12.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.136,14115.4031,1887.567,0.5114,data/GC_Data/Feb/28OCT22FID_TC_12.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.987,14525.1815,1681.594,1.8602,data/GC_Data/Feb/28OCT22FID_TC_12.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.524,17.3459,1.594,0.0007,data/GC_Data/Feb/31OCT22FID_TC_10.RES,p54m(4C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.130,708.5936,83.861,0.0257,data/GC_Data/Feb/31OCT22FID_TC_10.RES,p54m(4C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.973,21757.6589,2304.289,2.7865,data/GC_Data/Feb/31OCT22FID_TC_10.RES,p54m(4C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.549,23865.2738,2919.592,0.9133,data/GC_Data/Feb/31OCT22FID_TC_04.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.113,23905.0944,2793.312,0.8661,data/GC_Data/Feb/31OCT22FID_TC_04.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.959,23818.2075,2501.867,3.0503,data/GC_Data/Feb/31OCT22FID_TC_04.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.568,849.8086,51.456,0.0325,data/GC_Data/Feb/30Sept22FID_TC_16.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.185,215.4544,15.140,0.0078,data/GC_Data/Feb/30Sept22FID_TC_16.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.013,5394.5798,520.941,0.6909,data/GC_Data/Feb/30Sept22FID_TC_16.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.549,13.0526,1.131,0.0005,data/GC_Data/Feb/03NOV22FID_TC_08.RES,p83m(-4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.125,169.5469,19.151,0.0061,data/GC_Data/Feb/03NOV22FID_TC_08.RES,p83m(-4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.965,14619.7417,1482.992,1.8723,data/GC_Data/Feb/03NOV22FID_TC_08.RES,p83m(-4C)30d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.609,18394.6745,2778.404,0.7039,data/GC_Data/Feb/23Sept22FID_TC_05.RES,0.5mL 1% mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.170,18450.4819,2566.185,0.6685,data/GC_Data/Feb/23Sept22FID_TC_05.RES,0.5mL 1% mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.013,18225.4922,2194.660,2.3341,data/GC_Data/Feb/23Sept22FID_TC_05.RES,0.5mL 1% mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.601,45361.8574,4888.295,1.7359,data/GC_Data/Feb/30Sept22FID_TC_14.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.157,45634.4717,4861.606,1.6534,data/GC_Data/Feb/30Sept22FID_TC_14.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.985,45874.5214,4415.385,5.8751,data/GC_Data/Feb/30Sept22FID_TC_14.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.545,23.8481,2.067,0.0009,data/GC_Data/Feb/31OCT22FID_TC_06.RES,p35m(12C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.117,2126.2686,240.185,0.0770,data/GC_Data/Feb/31OCT22FID_TC_06.RES,p35m(12C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.961,24921.0718,2550.425,3.1916,data/GC_Data/Feb/31OCT22FID_TC_06.RES,p35m(12C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.600,30291.3181,3393.791,1.1592,data/GC_Data/Feb/12NOV22FID_TC_03.RES,1pc_mix_0.75ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.167,30415.0385,3251.641,1.1020,data/GC_Data/Feb/12NOV22FID_TC_03.RES,1pc_mix_0.75ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.022,30396.5906,2899.284,3.8928,data/GC_Data/Feb/12NOV22FID_TC_03.RES,1pc_mix_0.75ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.529,24.2399,2.217,0.0009,data/GC_Data/Feb/31OCT22FID_TC_07.RES,p54m(12C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.096,1348.6577,161.016,0.0489,data/GC_Data/Feb/31OCT22FID_TC_07.RES,p54m(12C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.940,34113.6093,3620.914,4.3689,data/GC_Data/Feb/31OCT22FID_TC_07.RES,p54m(12C)7d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.595,22.1840,9.695,0.0008,data/GC_Data/Feb/18OCT22FID_TC_01.RES,blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,4.096,651.9540,23.420,0.0835,data/GC_Data/Feb/18OCT22FID_TC_01.RES,blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.111,1073.1207,119.009,0.0389,data/GC_Data/Feb/18OCT22FID_TC_05.RES,p35m(-4C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.964,14286.5080,1427.867,1.8296,data/GC_Data/Feb/18OCT22FID_TC_05.RES,p35m(-4C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.608,23821.1747,2867.931,0.9116,data/GC_Data/Feb/30Sept22FID_TC_05.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.169,23909.0999,2755.493,0.8663,data/GC_Data/Feb/30Sept22FID_TC_05.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.006,23801.6681,2468.028,3.0482,data/GC_Data/Feb/30Sept22FID_TC_05.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.586,24049.5384,2921.430,0.9203,data/GC_Data/Feb/30Sept22FID_TC_11.RES,0.5ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.144,24120.0191,2802.823,0.8739,data/GC_Data/Feb/30Sept22FID_TC_11.RES,0.5ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.976,24062.7224,2498.463,3.0817,data/GC_Data/Feb/30Sept22FID_TC_11.RES,0.5ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.578,24268.1422,3059.879,0.9287,data/GC_Data/Feb/31OCT22FID_TC_03.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.141,24305.9167,2906.544,0.8807,data/GC_Data/Feb/31OCT22FID_TC_03.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.987,24370.1102,2607.132,3.1210,data/GC_Data/Feb/31OCT22FID_TC_03.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.542,152.9164,13.777,0.0059,data/GC_Data/Feb/12NOV22FID_TC_07.RES,pUS(12C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.133,109.3874,11.825,0.0040,data/GC_Data/Feb/12NOV22FID_TC_07.RES,pUS(12C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.945,24048.7887,4917.061,3.0799,data/GC_Data/Feb/12NOV22FID_TC_07.RES,pUS(12C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
3,C02,3.995,28309.0547,4916.762,3.6255,data/GC_Data/Feb/12NOV22FID_TC_07.RES,pUS(12C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.135,199.4093,25.574,0.0072,data/GC_Data/Feb/28OCT22FID_TC_15.RES,p35m(4C)7d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.985,2172.5957,246.007,0.2782,data/GC_Data/Feb/28OCT22FID_TC_15.RES,p35m(4C)7d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.150,53.5071,6.427,0.0019,data/GC_Data/Feb/28OCT22FID_TC_29.RES,p83m(4C)30d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.988,6213.6107,664.043,0.7958,data/GC_Data/Feb/28OCT22FID_TC_29.RES,p83m(4C)30d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.205,98.4116,12.252,0.0036,data/GC_Data/Feb/28OCT22FID_TC_28.RES,p83m(4C)7d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,4.066,7345.5269,777.499,0.9407,data/GC_Data/Feb/28OCT22FID_TC_28.RES,p83m(4C)7d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.560,3981.1662,630.841,0.1523,data/GC_Data/Feb/28OCT22FID_TC_14.RES,0.25ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.125,3956.5805,562.527,0.1434,data/GC_Data/Feb/28OCT22FID_TC_14.RES,0.25ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.976,4199.2132,512.931,0.5378,data/GC_Data/Feb/28OCT22FID_TC_14.RES,0.25ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.141,182.5624,20.943,0.0066,data/GC_Data/Feb/12NOV22FID_TC_12.RES,p83(-4C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.980,14814.4742,1510.603,1.8973,data/GC_Data/Feb/12NOV22FID_TC_12.RES,p83(-4C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.586,12676.4505,1811.515,0.4851,data/GC_Data/Feb/12NOV22FID_TC_06.RES,1pc_mix_0.25ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.151,12665.5864,1664.787,0.4589,data/GC_Data/Feb/12NOV22FID_TC_06.RES,1pc_mix_0.25ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.001,12531.0768,1417.535,1.6048,data/GC_Data/Feb/12NOV22FID_TC_06.RES,1pc_mix_0.25ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.585,22961.5218,2825.782,0.8787,data/GC_Data/Feb/30Sept22FID_TC_10.RES,0.5ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.141,23026.5893,2703.949,0.8343,data/GC_Data/Feb/30Sept22FID_TC_10.RES,0.5ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.973,23074.8914,2424.209,2.9552,data/GC_Data/Feb/30Sept22FID_TC_10.RES,0.5ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.602,20860.5598,2661.316,0.7983,data/GC_Data/Feb/30Sept22FID_TC_04.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.164,20937.4650,2530.061,0.7586,data/GC_Data/Feb/30Sept22FID_TC_04.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.005,20917.3993,2258.671,2.6788,data/GC_Data/Feb/30Sept22FID_TC_04.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.120,140.7466,15.965,0.0051,data/GC_Data/Feb/18OCT22FID_TC_04.RES,pUS(12C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.982,15601.0651,1589.700,1.9980,data/GC_Data/Feb/18OCT22FID_TC_04.RES,pUS(12C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.180,1386.0762,147.863,0.0502,data/GC_Data/Feb/20OCT22FID_TC_08.RES,p35m(-4C)30d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,4.038,21526.7729,2079.439,2.7569,data/GC_Data/Feb/20OCT22FID_TC_08.RES,p35m(-4C)30d_T2_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.121,649.0180,75.616,0.0235,data/GC_Data/Feb/18OCT22FID_TC_06.RES,p54m(-4C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.971,27705.1393,2869.596,3.5481,data/GC_Data/Feb/18OCT22FID_TC_06.RES,p54m(-4C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.593,12269.0625,1772.013,0.4695,data/GC_Data/Feb/30Sept22FID_TC_12.RES,0.25ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.151,12279.5664,1631.763,0.4449,data/GC_Data/Feb/30Sept22FID_TC_12.RES,0.25ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.985,12305.2613,1414.461,1.5759,data/GC_Data/Feb/30Sept22FID_TC_12.RES,0.25ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.598,23849.0528,2843.230,0.9126,data/GC_Data/Feb/30Sept22FID_TC_06.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.157,23922.8183,2739.129,0.8668,data/GC_Data/Feb/30Sept22FID_TC_06.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.992,23957.0507,2476.528,3.0681,data/GC_Data/Feb/30Sept22FID_TC_06.RES,Blank,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.142,328.8087,35.771,0.0119,data/GC_Data/Feb/14OCT22FID_TC_09.RES,p83m(-4C)180d_T1_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.990,21003.6514,2072.043,2.6899,data/GC_Data/Feb/14OCT22FID_TC_09.RES,p83m(-4C)180d_T1_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.126,1508.9763,158.648,0.0547,data/GC_Data/Feb/12NOV22FID_TC_10.RES,p35(-4C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.970,24264.6443,2299.541,3.1075,data/GC_Data/Feb/12NOV22FID_TC_10.RES,p35(-4C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.594,23561.6414,3142.700,0.9016,data/GC_Data/Feb/12NOV22FID_TC_04.RES,1pc_mix_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.160,23534.3418,2943.058,0.8527,data/GC_Data/Feb/12NOV22FID_TC_04.RES,1pc_mix_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.010,23441.4360,2552.980,3.0021,data/GC_Data/Feb/12NOV22FID_TC_04.RES,1pc_mix_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.238,297.3657,36.445,0.0108,data/GC_Data/Feb/28OCT22FID_TC_16.RES,p35m(4C)30d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,4.104,3811.2098,410.217,0.4881,data/GC_Data/Feb/28OCT22FID_TC_16.RES,p35m(4C)30d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.150,350.6466,44.642,0.0127,data/GC_Data/Feb/28OCT22FID_TC_17.RES,p35m(4C)180d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,4.008,3775.3785,419.702,0.4835,data/GC_Data/Feb/28OCT22FID_TC_17.RES,p35m(4C)180d_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.598,23078.7549,3026.465,0.8832,data/GC_Data/Feb/12NOV22FID_TC_05.RES,1pc_mix_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.163,23084.8543,2843.332,0.8364,data/GC_Data/Feb/12NOV22FID_TC_05.RES,1pc_mix_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,4.012,22954.0776,2474.048,2.9397,data/GC_Data/Feb/12NOV22FID_TC_05.RES,1pc_mix_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.139,190.1721,20.916,0.0069,data/GC_Data/Feb/12NOV22FID_TC_11.RES,p83(-4C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.982,14530.1946,1439.390,1.8609,data/GC_Data/Feb/12NOV22FID_TC_11.RES,p83(-4C)30d_T4_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.095,303.3954,37.615,0.0110,data/GC_Data/Feb/14OCT22FID_TC_08.RES,p54m(-4C)30d_T1_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.951,11135.6901,1194.473,1.4261,data/GC_Data/Feb/14OCT22FID_TC_08.RES,p54m(-4C)30d_T1_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.604,47290.7214,4920.760,1.8097,data/GC_Data/Feb/30Sept22FID_TC_07.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.160,47660.8524,4903.696,1.7269,data/GC_Data/Feb/30Sept22FID_TC_07.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.986,48002.0869,4554.827,6.1475,data/GC_Data/Feb/30Sept22FID_TC_07.RES,1ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.532,5354.5764,835.986,0.2049,data/GC_Data/Feb/30Sept22FID_TC_13.RES,0.25ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.090,5362.9406,752.337,0.1943,data/GC_Data/Feb/30Sept22FID_TC_13.RES,0.25ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.925,5397.8998,647.583,0.6913,data/GC_Data/Feb/30Sept22FID_TC_13.RES,0.25ml_1pcMix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CH4,3.111,388.0401,43.973,0.0141,data/GC_Data/Feb/18OCT22FID_TC_07.RES,p83m(-4C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,C02,3.962,27806.2465,2816.851,3.5611,data/GC_Data/Feb/18OCT22FID_TC_07.RES,p83m(-4C)7d_T3_0.5ml,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
0,CO,2.515,11169.3692,1343.474,0.4274,data/GC_Data/Feb/20OCT22FID_TC_09.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
1,CH4,3.080,11166.3083,1272.426,0.4046,data/GC_Data/Feb/20OCT22FID_TC_09.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
2,C02,3.930,11415.2358,1159.948,1.4619,data/GC_Data/Feb/20OCT22FID_TC_09.RES,0.5ml_1pc_mix,2m 2mmID ShinCarbonST 80/100,Argon at 35psi
